,Unnamed: 0,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
0,0,16,1,3:59.421,0,35.7,3:59.421,2020-11-10 14:03:59.421,Oliver TURVEY,0:02:30.378,,1,NIO Formula E Team,,20.5,20.5556,3.1828,101.0
1,1,16,2,1:28.928,0,96.2,5:28.349,2020-11-10 14:05:28.349,Oliver TURVEY,,,1,NIO Formula E Team,,,,,
2,2,16,3,1:09.943,2,122.3,6:38.292,2020-11-10 14:06:38.292,Oliver TURVEY,,,1,NIO Formula E Team,,20.5278,20.5556,4.243735,121.5
3,3,18,1,3:39.260,0,39.0,3:39.260,2020-11-10 14:03:39.260,André LOTTERER,0:02:03.322,,1,TECHEETAH,,20.5,20.5556,3.1828,101.0
4,4,18,2,1:28.818,0,96.3,5:08.078,2020-11-10 14:05:08.078,André LOTTERER,,,1,TECHEETAH,,,,,
5,5,18,3,1:10.598,2,121.2,6:18.676,2020-11-10 14:06:18.676,André LOTTERER,,,1,TECHEETAH,,20.5556,20.5556,5.30467,142.0
6,6,20,1,4:06.391,0,34.7,4:06.391,2020-11-10 14:04:06.391,Mitch EVANS,0:02:33.758,,1,Panasonic Jaguar Racing,,20.5,20.5556,3.1828,101.0
7,7,20,2,1:28.594,0,96.6,5:34.985,2020-11-10 14:05:34.985,Mitch EVANS,,,1,Panasonic Jaguar Racing,,,,,
8,8,20,3,1:10.087,2,122.1,6:45.072,2020-11-10 14:06:45.072,Mitch EVANS,,,1,Panasonic Jaguar Racing,,20.5278,20.5556,4.243735,121.5
9,9,3,1,3:54.446,0,36.5,3:54.446,2020-11-10 14:03:54.446,Nelson PIQUET,0:02:22.788,,1,Panasonic Jaguar Racing,,20.5,20.5556,3.1828,101.0
10,10,3,2,1:20.443,0,106.4,5:14.889,2020-11-10 14:05:14.889,Nelson PIQUET,,,1,Panasonic Jaguar Racing,,,,,
11,11,3,3,1:10.270,2,121.8,6:25.159,2020-11-10 14:06:25.159,Nelson PIQUET,,,1,Panasonic Jaguar Racing,,20.5556,20.5556,5.30467,142.0
12,12,66,1,4:00.068,0,35.6,4:00.068,2020-11-10 14:04:00.068,Daniel ABT,0:02:28.421,,1,Audi Sport ABT Schaeffler,,20.5,20.5556,3.1828,101.0
13,13,66,2,1:22.923,0,103.2,5:22.991,2020-11-10 14:05:22.991,Daniel ABT,,,1,Audi Sport ABT Schaeffler,,,,,
14,14,66,3,1:09.774,4,122.6,6:32.765,2020-11-10 14:06:32.765,Daniel ABT,,,1,Audi Sport ABT Schaeffler,,20.5278,20.5556,4.243735,121.5
15,15,23,1,4:01.743,0,35.4,4:01.743,2020-11-10 14:14:01.743,Nick HEIDFELD,0:02:36.577,,2,Mahindra Racing,,20.6111,20.5556,4.24374,131.0
16,16,23,2,1:19.465,0,107.7,5:21.208,2020-11-10 14:15:21.208,Nick HEIDFELD,,,2,Mahindra Racing,,,,,
17,17,23,3,1:10.264,2,121.8,6:31.472,2020-11-10 14:16:31.472,Nick HEIDFELD,,,2,Mahindra Racing,,20.58335,20.5556,5.83514,143.5
18,18,28,1,2:59.845,0,47.6,2:59.845,2020-11-10 14:12:59.845,Antonio Felix DA COSTA,0:01:22.620,,2,Andretti Formula E,,20.6111,20.5556,8.48747,100.0
19,19,28,2,1:23.332,0,102.7,4:23.177,2020-11-10 14:14:23.177,Antonio Felix DA COSTA,,,2,Andretti Formula E,,,,,
20,20,28,3,1:10.417,2,121.5,5:33.594,2020-11-10 14:15:33.594,Antonio Felix DA COSTA,,,2,Andretti Formula E,,20.5556,20.5556,7.426539999999999,156.0
21,21,36,1,2:02.471,0,69.9,2:02.471,2020-11-10 14:12:02.471,Alex LYNN,0:00:14.711,,2,DS Virgin Racing,,20.5556,20.5556,5.30467,138.0
22,22,36,2,1:26.339,0,99.1,3:28.810,2020-11-10 14:13:28.810,Alex LYNN,,,2,DS Virgin Racing,,,,,
23,23,36,3,1:10.002,3,122.2,4:38.812,2020-11-10 14:14:38.812,Alex LYNN,,,2,DS Virgin Racing,,,,,
24,24,5,1,3:04.930,0,46.3,3:04.930,2020-11-10 14:13:04.930,Maro ENGEL,0:01:40.584,,2,Venturi Formula E Team,,20.6111,20.5556,8.48747,100.0
25,25,5,2,1:22.636,0,103.6,4:27.566,2020-11-10 14:14:27.566,Maro ENGEL,,,2,Venturi Formula E Team,,,,,
26,26,5,3,1:10.248,2,121.8,5:37.814,2020-11-10 14:15:37.814,Maro ENGEL,,,2,Venturi Formula E Team,,20.5556,20.5556,7.426539999999999,156.0
27,27,6,1,2:29.896,0,57.1,2:29.896,2020-11-10 14:12:29.896,José Maria LOPEZ,0:00:56.129,,2,DRAGON,,20.6111,20.5556,8.48747,100.0
28,28,6,2,1:20.056,0,106.9,3:49.952,2020-11-10 14:13:49.952,José Maria LOPEZ,,,2,DRAGON,,,,,
29,29,6,3,1:10.105,2,122.1,5:00.057,2020-11-10 14:15:00.057,José Maria LOPEZ,,,2,DRAGON,,,,,
30,30,27,1,2:47.062,0,51.2,2:47.062,2020-11-10 14:22:47.062,Stéphane SARRAZIN,0:01:15.958,,3,Andretti Formula E,,20.6667,20.5556,4.24374,96.0
31,31,27,2,1:26.537,0,98.9,4:13.599,2020-11-10 14:24:13.599,Stéphane SARRAZIN,,,3,Andretti Formula E,,,,,
32,32,27,3,1:10.315,2,121.7,5:23.914,2020-11-10 14:25:23.914,Stéphane SARRAZIN,,,3,Andretti Formula E,,20.6389,20.5556,4.24374,78.5
33,33,4,1,2:03.481,0,69.3,2:03.481,2020-11-10 14:22:03.481,Tom DILLMANN,0:00:18.396,,3,Venturi Formula E Team,,20.6667,20.5556,1.06093,119.0
34,34,4,2,1:32.235,0,92.8,3:35.716,2020-11-10 14:23:35.716,Tom DILLMANN,,,3,Venturi Formula E Team,,,,,
35,35,4,3,1:10.214,2,121.9,4:45.930,2020-11-10 14:24:45.930,Tom DILLMANN,,,3,Venturi Formula E Team,,20.6111,20.5556,4.24374,61.0
36,36,68,1,2:09.715,0,66.0,2:09.715,2020-11-10 14:22:09.715,Luca FILIPPI,0:00:23.763,,3,NIO Formula E Team,,20.6667,20.5556,4.24374,96.0
37,37,68,2,1:30.801,0,94.2,3:40.516,2020-11-10 14:23:40.516,Luca FILIPPI,,,3,NIO Formula E Team,,,,,
38,38,68,3,1:10.601,2,121.2,4:51.117,2020-11-10 14:24:51.117,Luca FILIPPI,,,3,NIO Formula E Team,,20.6111,20.5556,4.24374,61.0
39,39,7,1,2:18.526,0,61.8,2:18.526,2020-11-10 14:22:18.526,Jérôme D'AMBROSIO,0:00:44.585,,3,DRAGON,,20.6667,20.5556,4.24374,96.0
40,40,7,2,1:28.964,0,96.2,3:47.490,2020-11-10 14:23:47.490,Jérôme D'AMBROSIO,,,3,DRAGON,,,,,
41,41,7,3,1:09.938,3,122.4,4:57.428,2020-11-10 14:24:57.428,Jérôme D'AMBROSIO,,,3,DRAGON,,20.6111,20.5556,4.24374,61.0
42,42,8,1,1:36.746,0,88.5,1:36.746,2020-11-10 14:21:36.746,Nicolas PROST,0:00:06.407,,3,Renault e.dams,,20.6667,20.5556,1.06093,119.0
43,43,8,2,1:28.025,0,97.2,3:04.771,2020-11-10 14:23:04.771,Nicolas PROST,,,3,Renault e.dams,,,,,
44,44,8,3,1:10.618,2,121.2,4:15.389,2020-11-10 14:24:15.389,Nicolas PROST,,,3,Renault e.dams,,,,,
45,45,1,1,1:40.515,0,85.1,1:40.515,2020-11-10 14:31:40.515,Lucas DI GRASSI,0:00:09.137,,4,Audi Sport ABT Schaeffler,,20.5556,20.5556,3.1828,100.0
46,46,1,2,1:29.722,0,95.4,3:10.237,2020-11-10 14:33:10.237,Lucas DI GRASSI,,,4,Audi Sport ABT Schaeffler,,,,,
47,47,1,3,1:09.620,4,122.9,4:19.857,2020-11-10 14:34:19.857,Lucas DI GRASSI,,,4,Audi Sport ABT Schaeffler,,20.58335,20.5556,3.1828,105.0
48,48,19,1,2:23.067,0,59.8,2:23.067,2020-11-10 14:32:23.067,Felix ROSENQVIST,0:00:48.559,,4,Mahindra Racing,,20.6111,20.5556,3.1828,110.0
49,49,19,2,1:20.214,0,106.7,3:43.281,2020-11-10 14:33:43.281,Felix ROSENQVIST,,,4,Mahindra Racing,,20.6111,20.5556,3.1828,110.0
50,50,19,3,1:09.951,2,122.3,4:53.232,2020-11-10 14:34:53.232,Felix ROSENQVIST,,,4,Mahindra Racing,,20.58335,20.5556,3.1828,105.0
51,51,2,1,1:43.019,0,83.1,1:43.019,2020-11-10 14:31:43.019,Sam BIRD,0:00:09.997,,4,DS Virgin Racing,,20.5556,20.5556,3.1828,100.0
52,52,2,2,1:37.230,0,88.0,3:20.249,2020-11-10 14:33:20.249,Sam BIRD,,,4,DS Virgin Racing,,,,,
53,53,2,3,1:10.087,2,122.1,4:30.336,2020-11-10 14:34:30.336,Sam BIRD,,,4,DS Virgin Racing,,20.58335,20.5556,3.1828,105.0
54,54,25,1,3:00.281,0,47.5,3:00.281,2020-11-10 14:33:00.281,Jean-Eric VERGNE,0:01:26.142,,4,TECHEETAH,,20.6111,20.5556,3.1828,110.0
55,55,25,2,1:09.765,2,122.7,4:10.046,2020-11-10 14:34:10.046,Jean-Eric VERGNE,,,4,TECHEETAH,,20.6111,20.5556,3.1828,110.0
56,56,9,1,1:31.730,0,93.3,1:31.730,2020-11-10 14:31:31.730,Sébastien BUEMI,0:00:06.022,,4,Renault e.dams,,20.5556,20.5556,3.1828,100.0
57,57,9,2,1:22.990,0,103.1,2:54.720,2020-11-10 14:32:54.720,Sébastien BUEMI,,,4,Renault e.dams,,,,,
58,58,9,3,1:09.994,2,122.3,4:04.714,2020-11-10 14:34:04.714,Sébastien BUEMI,,,4,Renault e.dams,,20.6111,20.5556,3.1828,110.0
59,0,18,1,3:05.660,0,36.1,3:05.660,2020-11-10 11:03:05.660,André Lotterer,0:01:48.928,,1,TECHEETAH,,23.5556,31.6667,1.06093,36.0
60,1,18,2,1:08.780,0,97.4,4:14.440,2020-11-10 11:04:14.440,André Lotterer,,,1,TECHEETAH,,,,,
61,2,18,3,1:04.423,2,103.9,5:18.863,2020-11-10 11:05:18.863,André Lotterer,,,1,TECHEETAH,,23.5556,31.666699999999995,1.2124928571428568,19.714285714285715
62,3,36,1,4:40.242,0,23.9,4:40.242,2020-11-10 11:04:40.242,Alex Lynn,0:03:13.714,,1,DS Virgin Racing,,23.5556,31.6667,2.12187,19.0
63,4,36,2,1:14.847,0,89.5,5:55.089,2020-11-10 11:05:55.089,Alex Lynn,,,1,DS Virgin Racing,,23.5556,31.6667,1.4145766666666664,26.444444444444446
64,5,36,3,1:05.544,2,102.2,7:00.633,2020-11-10 11:07:00.633,Alex Lynn,,,1,DS Virgin Racing,,23.603171428571425,31.666699999999995,1.9703042857142852,25.57142857142857
65,6,4,1,4:44.414,0,23.5,4:44.414,2020-11-10 11:04:44.414,Edoardo Mortara,0:03:20.922,,1,Venturi Formula E Team,,23.5556,31.6667,2.12187,19.0
66,7,4,2,1:12.730,2,92.1,5:57.144,2020-11-10 11:05:57.144,Edoardo Mortara,,,1,Venturi Formula E Team,,23.5556,31.6667,1.4145766666666664,26.444444444444446
67,8,5,1,4:38.589,0,24.0,4:38.589,2020-11-10 11:04:38.589,Maro Engel,0:03:18.978,,1,Venturi Formula E Team,,23.5556,31.6667,2.12187,19.0
68,9,5,2,1:20.389,0,83.3,5:58.978,2020-11-10 11:05:58.978,Maro Engel,,,1,Venturi Formula E Team,,23.5556,31.6667,1.4145766666666664,26.444444444444446
69,10,5,3,1:04.907,2,103.2,7:03.885,2020-11-10 11:07:03.885,Maro Engel,,,1,Venturi Formula E Team,,23.603171428571425,31.666699999999995,1.9703042857142852,25.57142857142857
70,11,9,1,4:41.701,0,23.8,4:41.701,2020-11-10 11:04:41.701,Sébastien Buemi,0:03:24.778,,1,Renault e.dams,,23.5556,31.6667,2.12187,19.0
71,12,9,2,1:10.495,0,95.0,5:52.196,2020-11-10 11:05:52.196,Sébastien Buemi,,,1,Renault e.dams,,23.5556,31.666699999999995,1.4587825,24.75
72,13,9,3,1:03.966,4,104.7,6:56.162,2020-11-10 11:06:56.162,Sébastien Buemi,,,1,Renault e.dams,,23.597224999999995,31.666699999999995,1.8566325000000001,27.375
73,14,2,1,4:03.449,0,27.5,4:03.449,2020-11-10 11:14:03.449,Sam Bird,0:02:50.993,,2,DS Virgin Racing,,24.1111,32.2222,7.426539999999999,101.0
74,15,2,2,1:14.299,0,90.1,5:17.748,2020-11-10 11:15:17.748,Sam Bird,,,2,DS Virgin Racing,,,,,
75,16,2,3,1:03.276,4,105.8,6:21.024,2020-11-10 11:16:21.024,Sam Bird,,,2,DS Virgin Racing,,24.08731428571428,31.825414285714285,5.304671428571429,116.85714285714286
76,17,20,1,4:46.557,0,23.4,4:46.557,2020-11-10 11:14:46.557,Mitch Evans,0:03:16.482,,2,Panasonic Jaguar Racing,,24.0556,31.6667,5.30467,111.0
77,18,20,2,1:19.616,2,84.1,6:06.173,2020-11-10 11:16:06.173,Mitch Evans,,,2,Panasonic Jaguar Racing,,24.08335,31.6667,4.774205,111.0
78,19,27,1,2:59.647,0,37.3,2:59.647,2020-11-10 11:12:59.647,Kamui Kobayashi,0:01:41.337,,2,Andretti Formula E,,24.1111,32.2222,5.30467,128.0
79,20,27,2,1:15.274,0,89.0,4:14.921,2020-11-10 11:14:14.921,Kamui Kobayashi,,,2,Andretti Formula E,,,,,
80,21,27,3,1:04.806,2,103.3,5:19.727,2020-11-10 11:15:19.727,Kamui Kobayashi,,,2,Andretti Formula E,,,,,
81,22,28,1,3:56.686,0,28.3,3:56.686,2020-11-10 11:13:56.686,Antonio Felix da Costa,0:02:37.359,,2,Andretti Formula E,,24.1111,32.2222,5.30467,124.0
82,23,28,2,1:12.409,0,92.5,5:09.095,2020-11-10 11:15:09.095,Antonio Felix da Costa,,,2,Andretti Formula E,,,,,
83,24,28,3,1:03.914,2,104.8,6:13.009,2020-11-10 11:16:13.009,Antonio Felix da Costa,,,2,Andretti Formula E,,24.08335,31.75928333333333,5.481493333333333,113.33333333333331
84,25,68,1,3:49.757,0,29.1,3:49.757,2020-11-10 11:13:49.757,Luca Filippi,0:02:33.374,,2,NIO Formula E Team,,24.1111,32.2222,5.30467,124.0
85,26,68,2,1:05.471,0,102.3,4:55.228,2020-11-10 11:14:55.228,Luca Filippi,,,2,NIO Formula E Team,,,,,
86,27,68,3,1:05.450,2,102.3,6:00.678,2020-11-10 11:16:00.678,Luca Filippi,,,2,NIO Formula E Team,,24.0926,31.6667,5.658316666666668,113.33333333333331
87,28,19,1,1:52.930,0,59.3,1:52.930,2020-11-10 11:21:52.930,Felix Rosenqvist,0:00:39.203,,3,Mahindra Racing,,24.2222,32.2222,2.12187,118.0
88,29,19,2,1:09.108,0,96.9,3:02.038,2020-11-10 11:23:02.038,Felix Rosenqvist,,,3,Mahindra Racing,,,,,
89,30,19,3,1:03.466,2,105.5,4:05.504,2020-11-10 11:24:05.504,Felix Rosenqvist,,,3,Mahindra Racing,,24.17462857142857,32.222199999999994,2.8796785714285718,116.71428571428572
90,31,23,1,3:58.728,0,28.0,3:58.728,2020-11-10 11:23:58.728,Nick Heidfeld,0:02:44.897,,3,Mahindra Racing,,24.1667,32.2222,3.1828,117.0
91,32,23,2,1:08.092,0,98.3,5:06.820,2020-11-10 11:25:06.820,Nick Heidfeld,,,3,Mahindra Racing,,24.2222125,32.222199999999994,1.8566337499999996,106.5
92,33,23,3,1:03.350,3,105.7,6:10.170,2020-11-10 11:26:10.170,Nick Heidfeld,,,3,Mahindra Racing,,24.28572857142857,32.222199999999994,1.5156185714285713,76.14285714285714
93,34,25,1,2:39.104,0,42.1,2:39.104,2020-11-10 11:22:39.104,Jean-Eric Vergne,0:01:17.278,,3,TECHEETAH,,24.1667,32.2222,1.06093,134.0
94,35,25,2,1:09.464,0,96.4,3:48.568,2020-11-10 11:23:48.568,Jean-Eric Vergne,,,3,TECHEETAH,,24.1667,32.2222,2.8291566666666665,106.0
95,36,25,3,1:03.403,2,105.6,4:51.971,2020-11-10 11:24:51.971,Jean-Eric Vergne,,,3,TECHEETAH,,24.206342857142854,32.222199999999994,2.5765542857142854,94.0
96,37,3,1,1:25.371,0,78.4,1:25.371,2020-11-10 11:21:25.371,Nelson Piquet,0:00:13.726,,3,Panasonic Jaguar Racing,,24.2222,32.2222,2.12187,82.0
97,38,3,2,1:05.253,0,102.6,2:30.624,2020-11-10 11:22:30.624,Nelson Piquet,,,3,Panasonic Jaguar Racing,,,,,
98,39,3,3,1:03.993,2,104.6,3:34.617,2020-11-10 11:23:34.617,Nelson Piquet,,,3,Panasonic Jaguar Racing,,24.1667,32.2222,2.12187,88.0
99,40,6,1,3:15.344,0,34.3,3:15.344,2020-11-10 11:23:15.344,Neel Jani,0:01:55.868,,3,DRAGON,,24.1667,32.2222,2.12187,136.0
100,41,6,2,1:05.615,2,102.0,4:20.959,2020-11-10 11:24:20.959,Neel Jani,,,3,DRAGON,,24.182557142857146,32.222199999999994,2.5765542857142854,114.71428571428572
101,42,1,1,2:10.586,0,51.3,2:10.586,2020-11-10 11:32:10.586,Lucas Di Grassi,0:00:57.267,,4,Audi Sport ABT Schaeffler,,24.1667,32.7778,5.30467,85.0
102,43,1,2,1:09.065,0,97.0,3:19.651,2020-11-10 11:33:19.651,Lucas Di Grassi,,,4,Audi Sport ABT Schaeffler,,,,,
103,44,1,3,5:48.355,0,19.2,9:08.005,2020-11-10 11:39:08.006,Lucas Di Grassi,,,4,Audi Sport ABT Schaeffler,,24.1862794117647,32.77779999999999,3.4012300000000013,106.94117647058823
104,45,1,4,1:16.868,0,87.1,10:24.873,2020-11-10 11:40:24.874,Lucas Di Grassi,0:04:22.898,,4,Audi Sport ABT Schaeffler,,24.08643333333333,32.777800000000006,3.772211111111111,117.44444444444444
105,46,1,5,1:03.773,2,105.0,11:28.646,2020-11-10 11:41:28.647,Lucas Di Grassi,,,4,Audi Sport ABT Schaeffler,,24.0556,32.777800000000006,2.8796785714285718,123.14285714285714
106,47,16,1,1:49.319,0,61.3,1:49.319,2020-11-10 11:31:49.319,Oliver Turvey,0:00:27.998,,4,NIO Formula E Team,,24.1667,32.7778,2.12187,49.0
107,48,16,2,1:15.703,0,88.5,3:05.022,2020-11-10 11:33:05.022,Oliver Turvey,,,4,NIO Formula E Team,,,,,
108,49,16,3,6:30.829,0,17.1,9:35.850,2020-11-10 11:39:35.851,Oliver Turvey,,,4,NIO Formula E Team,,24.179016666666666,32.77779999999999,3.5953877777777783,108.58333333333331
109,50,16,4,1:19.867,0,83.8,10:55.717,2020-11-10 11:40:55.718,Oliver Turvey,0:05:05.049,,4,NIO Formula E Team,,24.06793333333333,32.777800000000006,3.3006844444444443,116.88888888888887
110,51,16,5,1:03.881,2,104.8,11:59.598,2020-11-10 11:41:59.599,Oliver Turvey,,,4,NIO Formula E Team,,24.0556,32.777800000000006,1.8187442857142853,121.71428571428572
111,52,66,1,2:37.830,0,42.4,2:37.830,2020-11-10 11:32:37.830,Daniel Abt,0:01:13.862,,4,Audi Sport ABT Schaeffler,,24.1667,32.7778,2.12187,132.0
112,53,66,2,6:35.567,0,16.9,9:13.396,2020-11-10 11:39:13.397,Daniel Abt,,,4,Audi Sport ABT Schaeffler,,24.184590322580643,32.777799999999985,3.5592629032258065,106.96774193548387
113,54,66,3,1:21.778,0,81.9,10:35.174,2020-11-10 11:40:35.175,Daniel Abt,0:05:00.432,,4,Audi Sport ABT Schaeffler,,24.08026666666667,32.777800000000006,3.6543288888888887,118.0
114,55,66,4,1:03.561,3,105.3,11:38.735,2020-11-10 11:41:38.736,Daniel Abt,,,4,Audi Sport ABT Schaeffler,,24.0556,32.777800000000006,2.5765542857142854,126.0
115,56,7,1,1:25.949,0,77.9,1:25.949,2020-11-10 11:31:25.949,Jérôme d'Ambrosio,0:00:09.455,,4,DRAGON,,24.1667,32.7778,2.12187,49.0
116,57,7,2,1:07.307,0,99.5,2:33.256,2020-11-10 11:32:33.256,Jérôme d'Ambrosio,,,4,DRAGON,,,,,
117,58,7,3,1:06.017,0,101.4,3:39.273,2020-11-10 11:33:39.273,Jérôme d'Ambrosio,,,4,DRAGON,,,,,
118,59,7,4,6:00.138,0,18.6,9:39.410,2020-11-10 11:39:39.411,Jérôme d'Ambrosio,,,4,DRAGON,,24.179016666666666,32.77779999999999,3.5953877777777783,108.58333333333331
119,60,7,5,1:20.808,0,82.9,11:00.218,2020-11-10 11:41:00.219,Jérôme d'Ambrosio,0:03:54.473,,4,DRAGON,,24.0667,32.777800000000006,3.39499,117.5
120,61,7,6,1:04.405,2,104.0,12:04.623,2020-11-10 11:42:04.624,Jérôme d'Ambrosio,,,4,DRAGON,,24.0556,32.777800000000006,1.364057142857143,121.28571428571428
121,62,8,1,1:18.538,0,85.3,1:18.538,2020-11-10 11:31:18.538,Nicolas Prost,0:00:06.842,,4,Renault e.dams,,24.1667,32.7778,2.12187,62.0
122,63,8,2,1:07.745,2,98.8,2:26.283,2020-11-10 11:32:26.283,Nicolas Prost,,,4,Renault e.dams,,,,,
123,64,1,1,4:18.209,0,25.9,4:18.209,2020-11-10 11:04:18.209,Lucas Di Grassi,0:03:03.292,,1,Audi Sport ABT Schaeffler,,22.5,28.3333,2.12187,18.0
124,65,1,2,1:08.868,0,97.2,5:27.077,2020-11-10 11:05:27.077,Lucas Di Grassi,,,1,Audi Sport ABT Schaeffler,,,,,
125,66,1,3,1:03.346,2,105.7,6:30.423,2020-11-10 11:06:30.423,Lucas Di Grassi,,,1,Audi Sport ABT Schaeffler,,22.47617142857143,28.333300000000005,2.424992857142857,21.571428571428577
126,67,16,1,4:04.797,0,27.4,4:04.797,2020-11-10 11:04:04.797,Oliver Turvey,0:02:44.869,,1,NIO Formula E Team,,22.5,28.3333,1.06093,18.0
127,68,16,2,1:13.576,0,91.0,5:18.373,2020-11-10 11:05:18.373,Oliver Turvey,,,1,NIO Formula E Team,,,,,
128,69,16,3,1:03.092,4,106.1,6:21.465,2020-11-10 11:06:21.465,Oliver Turvey,,,1,NIO Formula E Team,,22.4722,28.333300000000005,2.475513333333333,22.16666666666667
129,70,18,1,3:36.515,0,30.9,3:36.515,2020-11-10 11:03:36.515,André Lotterer,0:02:17.273,,1,TECHEETAH,,22.5,28.3333,3.1828,24.0
130,71,18,2,1:06.592,0,100.6,4:43.107,2020-11-10 11:04:43.107,André Lotterer,,,1,TECHEETAH,,,,,
131,72,18,3,1:03.845,2,104.9,5:46.952,2020-11-10 11:05:46.952,André Lotterer,,,1,TECHEETAH,,,,,
132,73,6,1,2:34.194,0,43.4,2:34.194,2020-11-10 11:02:34.194,Neel Jani,0:01:15.190,,1,DRAGON,,22.5,28.8889,2.12187,11.0
133,74,6,2,1:12.749,0,92.0,3:46.943,2020-11-10 11:03:46.943,Neel Jani,,,1,DRAGON,,,,,
134,75,6,3,1:04.612,2,103.6,4:51.555,2020-11-10 11:04:51.555,Neel Jani,,,1,DRAGON,,,,,
135,76,7,1,4:30.466,0,24.8,4:30.466,2020-11-10 11:04:30.466,Jérôme d'Ambrosio,0:03:18.014,,1,DRAGON,,22.5,28.3333,2.12187,18.0
136,77,7,2,1:08.779,0,97.4,5:39.245,2020-11-10 11:05:39.245,Jérôme d'Ambrosio,,,1,DRAGON,,,,,
137,78,7,3,1:03.849,2,104.9,6:43.094,2020-11-10 11:06:43.094,Jérôme d'Ambrosio,,,1,DRAGON,,22.484114285714288,28.333300000000005,2.424992857142857,20.428571428571427
138,79,19,1,1:51.951,0,59.8,1:51.951,2020-11-10 11:11:51.951,Felix Rosenqvist,0:00:36.581,,2,Mahindra Racing,,22.4444,28.8889,1.06093,68.0
139,80,19,2,1:13.000,0,91.7,3:04.951,2020-11-10 11:13:04.951,Felix Rosenqvist,,,2,Mahindra Racing,,,,,
140,81,19,3,1:02.878,2,106.5,4:07.829,2020-11-10 11:14:07.829,Felix Rosenqvist,,,2,Mahindra Racing,,22.4444,28.888900000000003,2.1218671428571425,68.14285714285714
141,82,20,1,2:40.229,0,41.8,2:40.229,2020-11-10 11:12:40.229,Mitch Evans,0:01:09.702,,2,Panasonic Jaguar Racing,,22.4444,28.8889,2.12187,50.0
142,83,20,2,1:14.182,0,90.3,3:54.411,2020-11-10 11:13:54.411,Mitch Evans,,,2,Panasonic Jaguar Racing,,22.4444,28.8889,2.1218666666666666,65.33333333333333
143,84,20,3,1:02.577,4,107.0,4:56.988,2020-11-10 11:14:56.988,Mitch Evans,,,2,Panasonic Jaguar Racing,,22.4444,28.888900000000003,2.254485,87.0
144,85,27,1,3:22.987,0,33.0,3:22.987,2020-11-10 11:13:22.987,Kamui Kobayashi,0:02:08.563,,2,Andretti Formula E,,22.4444,28.8889,3.1828,69.0
145,86,27,2,1:12.232,0,92.7,4:35.219,2020-11-10 11:14:35.219,Kamui Kobayashi,,,2,Andretti Formula E,,22.4444,28.888900000000003,2.2397488888888892,56.66666666666666
146,87,27,3,1:03.473,2,105.5,5:38.692,2020-11-10 11:15:38.692,Kamui Kobayashi,,,2,Andretti Formula E,,22.4444,28.888900000000003,2.7281185714285714,74.28571428571429
147,88,5,1,2:21.125,0,47.4,2:21.125,2020-11-10 11:12:21.125,Maro Engel,0:01:04.218,,2,Venturi Formula E Team,,22.4444,28.8889,1.06093,72.0
148,89,5,2,1:14.345,0,90.1,3:35.470,2020-11-10 11:13:35.470,Maro Engel,,,2,Venturi Formula E Team,,,,,
149,90,5,3,1:03.446,2,105.5,4:38.916,2020-11-10 11:14:38.916,Maro Engel,,,2,Venturi Formula E Team,,22.4444,28.888900000000003,2.1218671428571425,55.85714285714285
150,91,9,1,2:52.686,0,38.8,2:52.686,2020-11-10 11:12:52.686,Sébastien Buemi,0:01:37.144,,2,Renault e.dams,,22.4444,28.8889,3.1828,69.0
151,92,9,2,1:08.404,0,97.9,4:01.090,2020-11-10 11:14:01.090,Sébastien Buemi,,,2,Renault e.dams,,22.4444,28.8889,2.334054,66.6
152,93,9,3,1:05.346,2,102.5,5:06.436,2020-11-10 11:15:06.436,Sébastien Buemi,,,2,Renault e.dams,,22.4444,28.888900000000003,2.3871025,81.875
153,94,28,1,2:30.449,0,44.5,2:30.449,2020-11-10 11:22:30.449,Antonio Felix da Costa,0:01:08.205,,3,Andretti Formula E,,22.7778,29.4444,2.12187,13.0
154,95,28,2,1:11.942,0,93.1,3:42.391,2020-11-10 11:23:42.391,Antonio Felix da Costa,,,3,Andretti Formula E,,,,,
155,96,28,3,1:02.979,2,106.3,4:45.370,2020-11-10 11:24:45.370,Antonio Felix da Costa,,,3,Andretti Formula E,,22.7778,29.4444,3.4859257142857145,11.714285714285715
156,97,36,1,1:37.843,0,68.4,1:37.843,2020-11-10 11:21:37.843,Alex Lynn,0:00:13.773,,3,DS Virgin Racing,,22.7778,30.0,4.24374,63.0
157,98,36,2,1:12.948,0,91.8,2:50.791,2020-11-10 11:22:50.791,Alex Lynn,,,3,DS Virgin Racing,,,,,
158,99,36,3,1:02.929,2,106.4,3:53.720,2020-11-10 11:23:53.720,Alex Lynn,,,3,DS Virgin Racing,,,,,
159,100,4,1,3:47.690,0,29.4,3:47.690,2020-11-10 11:23:47.690,Edoardo Mortara,0:02:29.786,,3,Venturi Formula E Team,,22.7778,29.4444,5.30467,5.0
160,101,4,2,1:10.300,0,95.2,4:57.990,2020-11-10 11:24:57.990,Edoardo Mortara,,,3,Venturi Formula E Team,,22.7778,29.4444,3.3154187500000005,11.875
