,Unnamed: 0,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
314,37,3,3,2:24.875,0,52.0,25:26.924,2020-11-10 12:25:26.924,Nelson PIQUET JR,,,3,NEXTEV NIO,,27.4444,21.6667,8.04672,101.0
315,38,3,4,6:16.430,0,20.0,31:43.353,2020-11-10 12:31:43.354,Nelson PIQUET JR,0:05:18.887,,3,NEXTEV NIO,,27.4444,21.666699999999995,8.04672,134.0
316,39,3,5,1:04.082,2,117.6,32:47.435,2020-11-10 12:32:47.436,Nelson PIQUET JR,,,3,NEXTEV NIO,,27.4444,21.6667,8.04672,134.0
317,40,3,6,2:31.002,0,49.9,35:18.437,2020-11-10 12:35:18.438,Nelson PIQUET JR,,,3,NEXTEV NIO,,27.53703333333333,21.6667,6.437376666666667,89.66666666666669
318,41,33,1,37:58.404,0,3.3,37:58.403,2020-11-10 12:37:58.404,Esteban GUTIERREZ,0:36:55.721,,4,TECHEETAH,,27.7222,21.6667,8.04672,61.0
319,42,33,2,1:08.206,0,110.5,39:06.609,2020-11-10 12:39:06.610,Esteban GUTIERREZ,,,4,TECHEETAH,,27.7222,21.6667,8.04672,61.0
320,43,33,3,1:03.509,2,118.6,40:10.118,2020-11-10 12:40:10.119,Esteban GUTIERREZ,,,4,TECHEETAH,,27.7222,21.6667,8.04672,61.0
321,44,37,1,11:26.286,0,11.0,11:26.286,2020-11-10 12:11:26.286,José Maria LOPEZ,0:10:11.716,,2,DS Virgin Racing,,26.3889,21.6667,3.21869,5.0
322,45,37,2,1:10.742,0,106.5,12:37.028,2020-11-10 12:12:37.028,José Maria LOPEZ,,,2,DS Virgin Racing,,26.3889,21.6667,4.828035,28.0
323,46,37,3,1:02.831,2,119.9,13:39.859,2020-11-10 12:13:39.859,José Maria LOPEZ,,,2,DS Virgin Racing,,26.3889,21.6667,5.6327050000000005,100.0
324,47,37,4,2:58.874,0,42.1,16:38.733,2020-11-10 12:16:38.733,José Maria LOPEZ,,,2,DS Virgin Racing,,26.3889,21.6667,4.82803,149.0
325,48,4,1,11:28.059,0,11.0,11:28.059,2020-11-10 12:11:28.059,Stéphane SARRAZIN,0:10:17.953,,2,Venturi Formula E Team,,26.3889,21.6667,3.21869,5.0
326,49,4,2,1:11.419,0,105.5,12:39.478,2020-11-10 12:12:39.478,Stéphane SARRAZIN,,,2,Venturi Formula E Team,,26.3889,21.6667,4.828035,28.0
327,50,4,3,1:03.491,2,118.7,13:42.969,2020-11-10 12:13:42.969,Stéphane SARRAZIN,,,2,Venturi Formula E Team,,26.3889,21.6667,5.6327050000000005,100.0
328,51,4,4,4:31.057,0,27.8,18:14.026,2020-11-10 12:18:14.026,Stéphane SARRAZIN,,,2,Venturi Formula E Team,,26.6,21.6667,5.1499000000000015,131.4
329,52,47,1,38:16.707,0,3.3,38:16.706,2020-11-10 12:38:16.707,Adam CARROLL,0:37:10.315,,4,Panasonic Jaguar Racing,,27.7222,21.6667,8.04672,61.0
330,53,47,2,1:13.779,0,102.1,39:30.485,2020-11-10 12:39:30.486,Adam CARROLL,,,4,Panasonic Jaguar Racing,,27.7222,21.6667,8.04672,61.0
331,54,47,3,1:03.553,2,118.6,40:34.038,2020-11-10 12:40:34.039,Adam CARROLL,,,4,Panasonic Jaguar Racing,,27.7222,21.6667,8.04672,61.0
332,55,5,1,37:45.662,0,3.3,37:45.661,2020-11-10 12:37:45.662,Maro ENGEL,0:36:36.799,,4,Venturi Formula E Team,,27.7222,21.6667,8.04672,61.0
333,56,5,2,1:13.123,0,103.0,38:58.784,2020-11-10 12:38:58.785,Maro ENGEL,,,4,Venturi Formula E Team,,27.7222,21.6667,8.04672,61.0
334,57,5,3,1:02.974,2,119.6,40:01.758,2020-11-10 12:40:01.759,Maro ENGEL,,,4,Venturi Formula E Team,,27.7222,21.6667,8.04672,61.0
335,58,5,4,1:24.973,0,88.7,41:26.731,2020-11-10 12:41:26.732,Maro ENGEL,,,4,Venturi Formula E Team,,27.7222,21.6667,8.04672,115.33333333333331
336,59,6,1,21:22.897,0,5.9,21:22.897,2020-11-10 12:21:22.897,Loïc DUVAL,0:20:13.121,,3,Faraday Future Dragon Racing,,27.4444,21.6667,8.04672,90.0
337,60,6,2,1:11.575,2,105.3,22:34.472,2020-11-10 12:22:34.472,Loïc DUVAL,,,3,Faraday Future Dragon Racing,,27.4444,21.6667,8.04672,90.0
338,61,66,1,11:16.744,0,11.1,11:16.744,2020-11-10 12:11:16.744,Daniel ABT,0:10:08.897,,2,ABT Schaeffler Audi Sport,,26.3889,21.6667,4.82803,39.0
339,62,66,2,1:07.291,0,112.0,12:24.035,2020-11-10 12:12:24.035,Daniel ABT,,,2,ABT Schaeffler Audi Sport,,26.3889,21.6667,4.828033333333334,31.66666666666667
340,63,66,3,1:02.765,2,120.0,13:26.800,2020-11-10 12:13:26.800,Daniel ABT,,,2,ABT Schaeffler Audi Sport,,26.3889,21.6667,5.6327050000000005,100.0
341,64,66,4,1:30.259,0,83.5,14:57.059,2020-11-10 12:14:57.059,Daniel ABT,,,2,ABT Schaeffler Audi Sport,,26.3889,21.6667,4.82803,149.0
342,65,66,5,1:30.263,0,83.5,16:27.322,2020-11-10 12:16:27.322,Daniel ABT,,,2,ABT Schaeffler Audi Sport,,26.3889,21.6667,4.82803,149.0
343,66,7,1,37:15.615,0,3.4,37:15.614,2020-11-10 12:37:15.615,Jérôme D'AMBROSIO,0:36:13.659,,4,Faraday Future Dragon Racing,,27.7222,21.6667,8.04672,61.0
344,67,7,2,1:07.610,0,111.4,38:23.224,2020-11-10 12:38:23.225,Jérôme D'AMBROSIO,,,4,Faraday Future Dragon Racing,,27.7222,21.6667,8.04672,61.0
345,68,7,3,1:03.366,2,118.9,39:26.590,2020-11-10 12:39:26.591,Jérôme D'AMBROSIO,,,4,Faraday Future Dragon Racing,,27.7222,21.6667,8.04672,61.0
346,69,7,4,1:17.464,0,97.3,40:44.054,2020-11-10 12:40:44.055,Jérôme D'AMBROSIO,,,4,Faraday Future Dragon Racing,,27.7222,21.6667,8.04672,61.0
347,70,8,1,22:11.095,0,5.7,22:11.095,2020-11-10 12:22:11.095,Nicolas PROST,0:21:07.391,,3,Renault e.dams,,27.4444,21.6667,8.04672,90.0
348,71,8,2,1:43.102,0,73.1,23:54.197,2020-11-10 12:23:54.197,Nicolas PROST,,,3,Renault e.dams,,27.4444,21.6667,8.04672,90.0
349,72,8,3,7:14.569,0,17.3,31:08.765,2020-11-10 12:31:08.766,Nicolas PROST,0:06:17.360,,3,Renault e.dams,,27.4444,21.666699999999995,8.04672,123.0
350,73,8,4,1:03.589,2,118.5,32:12.354,2020-11-10 12:32:12.355,Nicolas PROST,,,3,Renault e.dams,,27.4444,21.6667,8.04672,134.0
351,74,8,5,1:17.300,0,97.5,33:29.654,2020-11-10 12:33:29.655,Nicolas PROST,,,3,Renault e.dams,,27.481466666666666,21.6667,7.510273333333334,109.0
352,75,88,1,11:57.338,0,10.5,11:57.338,2020-11-10 12:11:57.338,Oliver TURVEY,0:10:51.373,,2,NEXTEV NIO,,26.3889,21.6667,3.21869,5.0
353,76,88,2,1:09.512,0,108.4,13:06.850,2020-11-10 12:13:06.850,Oliver TURVEY,,,2,NEXTEV NIO,,26.3889,21.6667,4.828035,28.0
354,77,88,3,1:02.712,4,120.1,14:09.562,2020-11-10 12:14:09.562,Oliver TURVEY,,,2,NEXTEV NIO,,26.3889,21.6667,5.6327050000000005,100.0
355,78,88,4,6:04.922,0,20.6,20:14.484,2020-11-10 12:20:14.484,Oliver TURVEY,,,2,NEXTEV NIO,,26.841257142857145,21.666699999999995,5.977562857142857,119.57142857142857
356,79,9,1,1:09.208,0,108.9,1:09.208,2020-11-10 12:01:09.208,Sébastien BUEMI,0:00:07.296,,1,Renault e.dams,,26.3889,21.1111,8.04672,65.0
357,80,9,2,1:08.511,0,110.0,2:17.719,2020-11-10 12:02:17.719,Sébastien BUEMI,,,1,Renault e.dams,,,,,
358,81,9,3,1:03.402,2,118.8,3:21.121,2020-11-10 12:03:21.121,Sébastien BUEMI,,,1,Renault e.dams,,26.3889,21.1111,8.04672,169.0
359,82,9,4,1:29.103,0,84.6,4:50.224,2020-11-10 12:04:50.224,Sébastien BUEMI,,,1,Renault e.dams,,26.3889,21.1111,8.04672,99.66666666666669
360,0,25,1,4:00.169,0,29.3,4:00.169,2020-11-10 12:04:00.169,Jean-Eric VERGNE,0:02:36.357,,1,TECHEETAH,TECHEETAH,26.5556,28.8889,4.24374,258.0
361,1,25,2,1:09.363,0,101.4,5:09.532,2020-11-10 12:05:09.532,Jean-Eric VERGNE,,,1,TECHEETAH,TECHEETAH,,,,
362,2,25,3,1:03.091,4,111.4,6:12.623,2020-11-10 12:06:12.623,Jean-Eric VERGNE,,,1,TECHEETAH,TECHEETAH,26.507942857142854,28.888900000000003,4.546862857142857,284.57142857142856
363,3,27,1,4:20.733,0,27.0,4:20.733,2020-11-10 12:04:20.733,Robin FRIJNS,0:02:57.870,,1,Andretti Formula E,ANDRETTI,26.5,28.8889,5.30467,292.0
364,4,27,2,1:11.866,0,97.8,5:32.599,2020-11-10 12:05:32.599,Robin FRIJNS,,,1,Andretti Formula E,ANDRETTI,,,,
365,5,27,3,1:03.830,2,110.1,6:36.429,2020-11-10 12:06:36.429,Robin FRIJNS,,,1,Andretti Formula E,ANDRETTI,26.52382857142857,28.888900000000003,5.15311,279.2857142857143
366,6,28,1,3:53.453,0,30.1,3:53.453,2020-11-10 12:03:53.453,Antonio Felix DA COSTA,0:02:30.002,,1,Andretti Formula E,ANDRETTI,26.5556,28.8889,7.426539999999999,290.0
367,7,28,2,1:09.487,0,101.2,5:02.940,2020-11-10 12:05:02.940,Antonio Felix DA COSTA,,,1,Andretti Formula E,ANDRETTI,,,,
368,8,28,3,1:04.585,2,108.9,6:07.525,2020-11-10 12:06:07.525,Antonio Felix DA COSTA,,,1,Andretti Formula E,ANDRETTI,26.5,28.888900000000003,4.597383333333334,289.0
369,9,6,1,4:07.617,0,28.4,4:07.617,2020-11-10 12:04:07.617,Loïc DUVAL,0:02:43.015,,1,Faraday Future Dragon Racing,FARADAY,26.5556,28.8889,4.24374,258.0
370,10,6,2,1:08.546,0,102.6,5:16.163,2020-11-10 12:05:16.163,Loïc DUVAL,,,1,Faraday Future Dragon Racing,FARADAY,,,,
371,11,6,3,1:03.521,2,110.7,6:19.684,2020-11-10 12:06:19.684,Loïc DUVAL,,,1,Faraday Future Dragon Racing,FARADAY,26.5139,28.888900000000003,4.9068225000000005,285.25
372,12,9,1,4:11.533,0,28.0,4:11.533,2020-11-10 12:04:11.533,Pierre GASLY,0:02:47.275,,1,Renault e.dams,RENAULT,26.5,28.8889,4.24374,279.0
373,13,9,2,1:12.337,0,97.2,5:23.870,2020-11-10 12:05:23.870,Pierre GASLY,,,1,Renault e.dams,RENAULT,,,,
374,14,9,3,1:04.936,2,108.3,6:28.806,2020-11-10 12:06:28.806,Pierre GASLY,,,1,Renault e.dams,RENAULT,26.515885714285712,28.888900000000003,5.001548571428573,284.57142857142856
375,15,20,1,2:05.011,0,56.2,2:05.011,2020-11-10 12:12:05.011,Mitch EVANS,0:00:38.329,,2,Panasonic Jaguar Racing,JAGUAR,26.9444,29.4444,3.1828,263.0
376,16,20,2,1:14.232,0,94.7,3:19.243,2020-11-10 12:13:19.243,Mitch EVANS,,,2,Panasonic Jaguar Racing,JAGUAR,,,,
377,17,20,3,1:03.637,2,110.5,4:22.880,2020-11-10 12:14:22.880,Mitch EVANS,,,2,Panasonic Jaguar Racing,JAGUAR,26.9444,29.4444,3.9406142857142856,279.2857142857143
378,18,23,1,4:08.681,0,28.3,4:08.681,2020-11-10 12:14:08.681,Nick HEIDFELD,0:02:53.411,,2,Mahindra Racing,MAHINDRA,26.9444,29.4444,4.24374,267.0
379,19,23,2,1:11.268,0,98.7,5:19.949,2020-11-10 12:15:19.949,Nick HEIDFELD,,,2,Mahindra Racing,MAHINDRA,26.938233333333336,29.4444,3.4185655555555554,258.0
380,20,23,3,1:03.193,2,111.3,6:23.142,2020-11-10 12:16:23.142,Nick HEIDFELD,,,2,Mahindra Racing,MAHINDRA,26.93647142857143,29.4444,3.182802857142857,265.42857142857144
381,21,33,1,1:28.445,0,79.5,1:28.445,2020-11-10 12:11:28.445,Stéphane SARRAZIN,0:00:15.083,,2,TECHEETAH,TECHEETAH,26.9444,29.4444,2.12187,242.0
382,22,33,2,1:09.801,0,100.7,2:38.246,2020-11-10 12:12:38.246,Stéphane SARRAZIN,,,2,TECHEETAH,TECHEETAH,,,,
383,23,33,3,1:03.508,2,110.7,3:41.754,2020-11-10 12:13:41.754,Stéphane SARRAZIN,,,2,TECHEETAH,TECHEETAH,,,,
384,24,7,1,2:47.955,0,41.9,2:47.955,2020-11-10 12:12:47.955,Jérôme D'AMBROSIO,0:01:32.472,,2,Faraday Future Dragon Racing,FARADAY,26.9444,29.4444,4.24374,298.0
385,25,7,2,1:07.014,0,104.9,3:54.969,2020-11-10 12:13:54.969,Jérôme D'AMBROSIO,,,2,Faraday Future Dragon Racing,FARADAY,26.9444,29.4444,4.24374,298.0
386,26,7,3,1:02.881,4,111.8,4:57.850,2020-11-10 12:14:57.850,Jérôme D'AMBROSIO,,,2,Faraday Future Dragon Racing,FARADAY,26.9444,29.4444,3.485925714285714,263.85714285714283
387,27,8,1,2:29.870,0,46.9,2:29.870,2020-11-10 12:12:29.870,Nicolas PROST,0:01:12.825,,2,Renault e.dams,RENAULT,26.9444,29.4444,4.24374,267.0
388,28,8,2,1:08.069,0,103.3,3:37.939,2020-11-10 12:13:37.939,Nicolas PROST,,,2,Renault e.dams,RENAULT,,,,
389,29,8,3,1:03.433,2,110.8,4:41.372,2020-11-10 12:14:41.372,Nicolas PROST,,,2,Renault e.dams,RENAULT,26.9444,29.4444,3.7132699999999996,270.25
390,30,19,1,4:03.284,0,28.9,4:03.284,2020-11-10 12:24:03.284,Felix ROSENQVIST,0:02:39.413,,3,Mahindra Racing,MAHINDRA,27.1111,29.4444,3.1828,292.0
391,31,19,2,1:23.253,0,84.5,5:26.537,2020-11-10 12:25:26.537,Felix ROSENQVIST,,,3,Mahindra Racing,MAHINDRA,,,,
392,32,19,3,1:04.300,2,109.3,6:30.837,2020-11-10 12:26:30.837,Felix ROSENQVIST,,,3,Mahindra Racing,MAHINDRA,27.1111,29.4444,2.728117142857143,287.42857142857144
393,33,3,1,2:00.351,0,58.4,2:00.351,2020-11-10 12:22:00.351,Nelson PIQUET JR,0:00:48.605,,3,NEXTEV NIO,NEXTEV,27.0556,29.4444,3.1828,309.0
394,34,3,2,1:04.822,0,108.5,3:05.173,2020-11-10 12:23:05.173,Nelson PIQUET JR,,,3,NEXTEV NIO,NEXTEV,,,,
395,35,3,3,1:03.361,2,111.0,4:08.534,2020-11-10 12:24:08.534,Nelson PIQUET JR,,,3,NEXTEV NIO,NEXTEV,,,,
396,36,37,1,1:31.422,0,76.9,1:31.422,2020-11-10 12:21:31.422,Alex LYNN,0:00:15.592,,3,DS Virgin Racing,VIRGIN,27.0556,29.4444,2.12187,319.0
397,37,37,2,1:07.615,0,104.0,2:39.037,2020-11-10 12:22:39.037,Alex LYNN,,,3,DS Virgin Racing,VIRGIN,,,,
398,38,37,3,1:03.009,2,111.6,3:42.046,2020-11-10 12:23:42.046,Alex LYNN,,,3,DS Virgin Racing,VIRGIN,,,,
399,39,47,1,1:37.148,0,72.4,1:37.148,2020-11-10 12:21:37.148,Adam CARROLL,0:00:19.314,,3,Panasonic Jaguar Racing,JAGUAR,27.0556,29.4444,2.12187,319.0
400,40,47,2,1:09.365,0,101.4,2:46.513,2020-11-10 12:22:46.513,Adam CARROLL,,,3,Panasonic Jaguar Racing,JAGUAR,,,,
401,41,47,3,1:03.555,2,110.6,3:50.068,2020-11-10 12:23:50.068,Adam CARROLL,,,3,Panasonic Jaguar Racing,JAGUAR,,,,
402,42,66,1,4:12.025,0,27.9,4:12.025,2020-11-10 12:24:12.025,Daniel ABT,0:02:49.480,,3,ABT Schaeffler Audi Sport,ABT,27.1111,29.4444,3.1828,306.0
403,43,66,2,1:22.329,0,85.4,5:34.354,2020-11-10 12:25:34.354,Daniel ABT,,,3,ABT Schaeffler Audi Sport,ABT,,,,
404,44,66,3,1:02.888,3,111.8,6:37.242,2020-11-10 12:26:37.242,Daniel ABT,,,3,ABT Schaeffler Audi Sport,ABT,27.1111,29.4444,2.7849525,289.75
405,45,11,1,2:54.729,0,40.2,2:54.729,2020-11-10 12:32:54.729,Lucas DI GRASSI,0:01:37.094,,4,ABT Schaeffler Audi Sport,ABT,27.2222,30.5556,2.12187,291.0
406,46,11,2,1:12.433,0,97.1,4:07.162,2020-11-10 12:34:07.162,Lucas DI GRASSI,,,4,ABT Schaeffler Audi Sport,ABT,,,,
407,47,11,3,1:03.480,2,110.8,5:10.642,2020-11-10 12:35:10.642,Lucas DI GRASSI,,,4,ABT Schaeffler Audi Sport,ABT,27.190485714285714,30.317485714285716,2.12187,286.57142857142856
408,48,2,1,1:26.837,0,81.0,1:26.837,2020-11-10 12:31:26.837,Sam BIRD,0:00:07.616,,4,DS Virgin Racing,VIRGIN,27.3333,30.5556,5.30467,296.0
409,49,2,2,1:15.413,0,93.2,2:42.250,2020-11-10 12:32:42.250,Sam BIRD,,,4,DS Virgin Racing,VIRGIN,,,,
410,50,2,3,1:02.806,4,111.9,3:45.056,2020-11-10 12:33:45.056,Sam BIRD,,,4,DS Virgin Racing,VIRGIN,,,,
411,51,4,1,2:49.335,0,41.5,2:49.335,2020-11-10 12:32:49.335,Tom DILLMANN,0:01:26.194,,4,Venturi Formula E Team,VENTURI,27.2222,30.5556,2.12187,291.0
412,52,4,2,1:11.872,0,97.8,4:01.207,2020-11-10 12:34:01.207,Tom DILLMANN,,,4,Venturi Formula E Team,VENTURI,,,,
413,53,4,3,1:03.795,2,110.2,5:05.002,2020-11-10 12:35:05.002,Tom DILLMANN,,,4,Venturi Formula E Team,VENTURI,27.1852,30.2778,2.12187,286.3333333333333
414,54,5,1,2:09.391,0,54.3,2:09.391,2020-11-10 12:32:09.391,Maro ENGEL,0:00:50.164,,4,Venturi Formula E Team,VENTURI,27.2778,30.5556,1.06093,276.0
415,55,5,2,1:17.571,2,90.6,3:26.962,2020-11-10 12:33:26.962,Maro ENGEL,,,4,Venturi Formula E Team,VENTURI,,,,
416,56,88,1,2:03.488,0,56.9,2:03.488,2020-11-10 12:32:03.488,Oliver TURVEY,0:00:42.959,,4,NEXTEV NIO,NEXTEV,27.2778,30.5556,2.12187,276.0
417,57,88,2,1:11.221,0,98.7,3:14.709,2020-11-10 12:33:14.709,Oliver TURVEY,,,4,NEXTEV NIO,NEXTEV,,,,
418,58,88,3,1:03.385,2,110.9,4:18.094,2020-11-10 12:34:18.094,Oliver TURVEY,,,4,NEXTEV NIO,NEXTEV,,,,
419,59,2,1,4:10.660,0,28.0,4:10.660,2020-11-10 09:04:10.660,Sam BIRD,0:02:53.165,,1,DS Virgin Racing,VIRGIN,23.1111,26.6667,3.1828,287.0
420,60,2,2,1:13.402,0,95.8,5:24.062,2020-11-10 09:05:24.062,Sam BIRD,,,1,DS Virgin Racing,VIRGIN,,,,
421,61,2,3,1:02.246,4,113.0,6:26.308,2020-11-10 09:06:26.308,Sam BIRD,,,1,DS Virgin Racing,VIRGIN,23.1111,26.666699999999995,3.1828,287.0
422,62,27,1,4:08.935,0,28.2,4:08.935,2020-11-10 09:04:08.935,Robin FRIJNS,0:02:49.416,,1,Andretti Formula E,ANDRETTI,23.1111,26.6667,3.1828,287.0
423,63,27,2,1:07.804,0,103.7,5:16.739,2020-11-10 09:05:16.739,Robin FRIJNS,,,1,Andretti Formula E,ANDRETTI,,,,
424,64,27,3,1:02.820,2,111.9,6:19.559,2020-11-10 09:06:19.559,Robin FRIJNS,,,1,Andretti Formula E,ANDRETTI,23.1111,26.666699999999995,3.1828,287.0
425,65,3,1,4:18.104,0,27.2,4:18.104,2020-11-10 09:04:18.104,Nelson PIQUET JR,0:02:59.099,,1,NEXTEV NIO,NEXTEV,23.1111,26.6667,3.1828,287.0
426,66,3,2,1:12.105,0,97.5,5:30.209,2020-11-10 09:05:30.209,Nelson PIQUET JR,,,1,NEXTEV NIO,NEXTEV,,,,
427,67,3,3,1:03.184,2,111.3,6:33.393,2020-11-10 09:06:33.393,Nelson PIQUET JR,,,1,NEXTEV NIO,NEXTEV,23.1111,26.666699999999995,3.1828,287.0
428,68,6,1,4:39.336,0,25.2,4:39.336,2020-11-10 09:04:39.336,Loïc DUVAL,0:03:21.779,,1,Faraday Future Dragon Racing,FARADAY,23.1111,26.6667,3.1828,287.0
429,69,6,2,1:09.075,0,101.8,5:48.411,2020-11-10 09:05:48.411,Loïc DUVAL,,,1,Faraday Future Dragon Racing,FARADAY,,,,
430,70,6,3,1:03.547,2,110.6,6:51.958,2020-11-10 09:06:51.958,Loïc DUVAL,,,1,Faraday Future Dragon Racing,FARADAY,23.1111,26.666699999999995,3.1828,287.0
431,71,8,1,4:02.826,0,29.0,4:02.826,2020-11-10 09:04:02.826,Nicolas PROST,0:02:47.286,,1,Renault e.dams,RENAULT,23.1111,26.6667,3.1828,287.0
432,72,8,2,1:06.226,0,106.2,5:09.052,2020-11-10 09:05:09.052,Nicolas PROST,,,1,Renault e.dams,RENAULT,,,,
433,73,8,3,1:03.038,2,111.5,6:12.090,2020-11-10 09:06:12.090,Nicolas PROST,,,1,Renault e.dams,RENAULT,23.1111,26.6667,3.1828,287.0
434,74,19,1,4:03.616,0,28.9,4:03.616,2020-11-10 09:14:03.616,Felix ROSENQVIST,0:02:39.304,,2,Mahindra Racing,MAHINDRA,23.8333,26.6667,3.1828,290.0
435,75,19,2,1:11.815,0,97.9,5:15.431,2020-11-10 09:15:15.431,Felix ROSENQVIST,,,2,Mahindra Racing,MAHINDRA,,,,
436,76,19,3,1:02.164,4,113.1,6:17.595,2020-11-10 09:16:17.595,Felix ROSENQVIST,,,2,Mahindra Racing,MAHINDRA,23.833300000000005,26.666699999999995,3.1828,290.0
437,77,28,1,2:25.573,0,48.3,2:25.573,2020-11-10 09:12:25.573,Antonio Felix DA COSTA,0:01:00.855,,2,Andretti Formula E,ANDRETTI,23.8333,26.6667,3.1828,290.0
438,78,28,2,1:09.133,0,101.7,3:34.706,2020-11-10 09:13:34.706,Antonio Felix DA COSTA,,,2,Andretti Formula E,ANDRETTI,,,,
439,79,28,3,1:03.330,2,111.0,4:38.036,2020-11-10 09:14:38.036,Antonio Felix DA COSTA,,,2,Andretti Formula E,ANDRETTI,,,,
440,80,66,1,4:06.919,0,28.5,4:06.919,2020-11-10 09:14:06.919,Daniel ABT,0:02:43.534,,2,ABT Schaeffler Audi Sport,ABT,23.8333,26.6667,3.1828,290.0
441,81,66,2,1:22.261,0,85.5,5:29.180,2020-11-10 09:15:29.180,Daniel ABT,,,2,ABT Schaeffler Audi Sport,ABT,,,,
442,82,66,3,1:02.688,2,112.2,6:31.868,2020-11-10 09:16:31.868,Daniel ABT,,,2,ABT Schaeffler Audi Sport,ABT,23.833300000000005,26.666699999999995,3.1828,290.0
443,83,7,1,4:09.600,0,28.2,4:09.600,2020-11-10 09:14:09.600,Jérôme D'AMBROSIO,0:02:56.818,,2,Faraday Future Dragon Racing,FARADAY,23.8333,26.6667,3.1828,290.0
444,84,7,2,1:09.580,0,101.0,5:19.180,2020-11-10 09:15:19.180,Jérôme D'AMBROSIO,,,2,Faraday Future Dragon Racing,FARADAY,,,,
445,85,7,3,1:02.900,2,111.8,6:22.080,2020-11-10 09:16:22.080,Jérôme D'AMBROSIO,,,2,Faraday Future Dragon Racing,FARADAY,23.833300000000005,26.666699999999995,3.1828,290.0
446,86,88,1,4:26.184,0,26.4,4:26.184,2020-11-10 09:14:26.184,Oliver TURVEY,0:03:07.231,,2,NEXTEV NIO,NEXTEV,23.8333,26.6667,3.1828,290.0
447,87,88,2,1:10.677,0,99.5,5:36.861,2020-11-10 09:15:36.861,Oliver TURVEY,,,2,NEXTEV NIO,NEXTEV,,,,
448,88,88,3,1:02.583,2,112.3,6:39.444,2020-11-10 09:16:39.444,Oliver TURVEY,,,2,NEXTEV NIO,NEXTEV,23.833300000000005,26.666699999999995,3.1828,290.0
449,89,11,1,1:26.383,0,81.4,1:26.383,2020-11-10 09:21:26.383,Lucas DI GRASSI,0:00:06.899,,3,ABT Schaeffler Audi Sport,ABT,24.0,26.6667,2.12187,296.0
450,90,11,2,1:14.926,0,93.8,2:41.309,2020-11-10 09:22:41.309,Lucas DI GRASSI,,,3,ABT Schaeffler Audi Sport,ABT,,,,
451,91,11,3,1:02.720,2,112.1,3:44.029,2020-11-10 09:23:44.029,Lucas DI GRASSI,,,3,ABT Schaeffler Audi Sport,ABT,24.0,26.666699999999995,2.12187,296.0
452,92,20,1,2:01.142,0,58.0,2:01.142,2020-11-10 09:22:01.142,Mitch EVANS,0:00:32.583,,3,Panasonic Jaguar Racing,JAGUAR,24.0,26.6667,2.12187,296.0
453,93,20,2,1:14.299,0,94.6,3:15.441,2020-11-10 09:23:15.441,Mitch EVANS,,,3,Panasonic Jaguar Racing,JAGUAR,,,,
454,94,20,3,1:02.868,2,111.8,4:18.309,2020-11-10 09:24:18.309,Mitch EVANS,,,3,Panasonic Jaguar Racing,JAGUAR,24.0,26.666699999999995,2.12187,296.0
455,95,25,1,1:46.117,0,66.3,1:46.117,2020-11-10 09:21:46.117,Jean-Eric VERGNE,0:00:23.657,,3,TECHEETAH,TECHEETAH,24.0,26.6667,2.12187,296.0
456,96,25,2,1:07.852,0,103.6,2:53.969,2020-11-10 09:22:53.969,Jean-Eric VERGNE,,,3,TECHEETAH,TECHEETAH,,,,
457,97,25,3,1:02.204,2,113.0,3:56.173,2020-11-10 09:23:56.173,Jean-Eric VERGNE,,,3,TECHEETAH,TECHEETAH,24.0,26.666699999999995,2.12187,296.0
458,98,33,1,1:29.558,0,78.5,1:29.558,2020-11-10 09:21:29.558,Stéphane SARRAZIN,0:00:12.839,,3,TECHEETAH,TECHEETAH,24.0,26.6667,2.12187,296.0
459,99,33,2,1:13.503,0,95.7,2:43.061,2020-11-10 09:22:43.061,Stéphane SARRAZIN,,,3,TECHEETAH,TECHEETAH,,,,
460,100,33,3,1:02.853,2,111.9,3:45.914,2020-11-10 09:23:45.914,Stéphane SARRAZIN,,,3,TECHEETAH,TECHEETAH,24.0,26.666699999999995,2.12187,296.0
461,101,9,1,1:58.960,0,59.1,1:58.960,2020-11-10 09:21:58.960,Pierre GASLY,0:00:35.665,,3,Renault e.dams,RENAULT,24.0,26.6667,2.12187,296.0
462,102,9,2,1:12.460,0,97.0,3:11.420,2020-11-10 09:23:11.420,Pierre GASLY,,,3,Renault e.dams,RENAULT,,,,
463,103,9,3,1:02.080,4,113.3,4:13.500,2020-11-10 09:24:13.500,Pierre GASLY,,,3,Renault e.dams,RENAULT,24.0,26.666699999999995,2.12187,296.0
464,104,23,1,4:22.759,0,26.8,4:22.759,2020-11-10 09:34:22.759,Nick HEIDFELD,0:03:09.892,,4,Mahindra Racing,MAHINDRA,24.2778,26.6667,1.06093,288.0
465,105,23,2,1:11.770,0,98.0,5:34.529,2020-11-10 09:35:34.529,Nick HEIDFELD,,,4,Mahindra Racing,MAHINDRA,,,,
466,106,23,3,1:02.372,3,112.7,6:36.901,2020-11-10 09:36:36.901,Nick HEIDFELD,,,4,Mahindra Racing,MAHINDRA,24.2778,26.666699999999995,1.6671814285714284,286.85714285714283
