,NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,KPH,ELAPSED,HOUR,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,AIR_TEMP,TRACK_TEMP,WIND_SPEED,WIND_DIRECTION
66,66,4,5:49.275,0,30.6,30:15.879,2020-11-10 12:30:15.879,Daniel ABT,,,3,ABT Schaeffler Audi Sport,,19.063499999999998,21.349214285714282,4.828034285714286,79.85714285714286
67,66,5,1:44.434,0,102.4,32:00.313,2020-11-10 12:32:00.313,Daniel ABT,,,3,ABT Schaeffler Audi Sport,,19.203733333333332,21.851866666666666,4.828033333333334,27.333333333333332
68,7,1,1:38.602,0,108.5,1:38.602,2020-11-10 12:01:38.602,Jérôme D'AMBROSIO,0:00:14.880,,1,Faraday Future Dragon Racing,,19.2778,23.3333,8.04672,15.0
69,7,2,1:26.324,0,123.9,3:04.926,2020-11-10 12:03:04.926,Jérôme D'AMBROSIO,,,1,Faraday Future Dragon Racing,,,,,
70,7,3,1:22.681,2,129.4,4:27.607,2020-11-10 12:04:27.607,Jérôme D'AMBROSIO,,,1,Faraday Future Dragon Racing,,,,,
71,7,4,5:41.154,0,31.4,10:08.761,2020-11-10 12:10:08.761,Jérôme D'AMBROSIO,,,1,Faraday Future Dragon Racing,,,,,
72,7,5,1:56.578,0,91.7,12:05.339,2020-11-10 12:12:05.339,Jérôme D'AMBROSIO,,,1,Faraday Future Dragon Racing,,,,,
73,8,1,1:49.015,0,98.1,1:49.015,2020-11-10 12:01:49.015,Nicolas PROST,0:00:20.541,,1,Renault e.dams,,19.2778,23.3333,8.04672,15.0
74,8,2,1:29.502,0,119.5,3:18.517,2020-11-10 12:03:18.517,Nicolas PROST,,,1,Renault e.dams,,,,,
75,8,3,1:21.777,2,130.8,4:40.294,2020-11-10 12:04:40.294,Nicolas PROST,,,1,Renault e.dams,,,,,
76,8,4,9:46.897,0,18.2,14:27.191,2020-11-10 12:14:27.191,Nicolas PROST,,,1,Renault e.dams,,,,,
77,8,5,1:55.591,0,92.5,16:22.782,2020-11-10 12:16:22.782,Nicolas PROST,,,1,Renault e.dams,,,,,
78,88,1,11:48.195,0,15.1,11:48.195,2020-11-10 12:11:48.195,Oliver TURVEY,0:10:19.360,,2,NEXTEV NIO,,19.2778,22.2222,4.82803,331.0
79,88,2,1:28.051,0,121.5,13:16.246,2020-11-10 12:13:16.246,Oliver TURVEY,,,2,NEXTEV NIO,,,,,
80,88,3,1:21.853,2,130.7,14:38.099,2020-11-10 12:14:38.099,Oliver TURVEY,,,2,NEXTEV NIO,,,,,
81,88,4,6:39.011,0,26.8,21:17.110,2020-11-10 12:21:17.110,Oliver TURVEY,,,2,NEXTEV NIO,,,,,
82,88,5,1:55.999,0,92.2,23:13.109,2020-11-10 12:23:13.109,Oliver TURVEY,,,2,NEXTEV NIO,,,,,
83,9,1,11:32.362,0,15.4,11:32.362,2020-11-10 12:11:32.362,Sébastien BUEMI,0:10:08.280,,2,Renault e.dams,,19.2778,22.2222,4.82803,331.0
84,9,2,1:26.543,0,123.6,12:58.905,2020-11-10 12:12:58.905,Sébastien BUEMI,,,2,Renault e.dams,,,,,
85,9,3,1:21.350,2,131.5,14:20.255,2020-11-10 12:14:20.255,Sébastien BUEMI,,,2,Renault e.dams,,,,,
86,9,4,4:36.068,0,38.7,18:56.323,2020-11-10 12:18:56.323,Sébastien BUEMI,,,2,Renault e.dams,,,,,
87,9,5,1:54.307,0,93.6,20:50.630,2020-11-10 12:20:50.630,Sébastien BUEMI,,,2,Renault e.dams,,,,,
