NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
20;1;5;1:25.895;0;;34.698;0;19.670;0;31.527;0;98.4;7:24.707;08:07:24.707;0:34.698;0:19.670;0:31.527;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;6;1:14.898;0;;25.031;0;18.878;0;30.989;0;112.9;8:39.605;08:08:39.605;0:25.031;0:18.878;0:30.989;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;7;1:14.588;0;;24.749;0;18.918;0;30.921;0;113.3;9:54.193;08:09:54.193;0:24.749;0:18.918;0:30.921;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;8;1:13.573;0;;24.675;0;18.318;0;30.580;0;114.9;11:07.766;08:11:07.766;0:24.675;0:18.318;0:30.580;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;9;1:37.479;0;;36.233;0;25.969;0;35.277;0;86.7;12:45.245;08:12:45.245;0:36.233;0:25.969;0:35.277;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;10;16:21.857;0;B;37.299;0;47.697;0;14:56.861;0;8.6;29:07.102;08:29:07.102;0:37.299;0:47.697;14:56.861;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;11;1:42.889;0;;38.242;0;24.682;0;39.965;0;82.2;30:49.991;08:30:49.991;0:38.242;0:24.682;0:39.965;;Mitch EVANS;0:14:10.359;;;Panasonic Jaguar Racing;;;
20;1;12;1:12.858;0;;24.259;0;18.042;0;30.557;0;116.0;32:02.849;08:32:02.849;0:24.259;0:18.042;0:30.557;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;13;1:11.829;0;;23.664;0;17.848;0;30.317;0;117.7;33:14.678;08:33:14.678;0:23.664;0:17.848;0:30.317;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;14;1:31.228;0;;32.181;0;23.949;0;35.098;0;92.7;34:45.906;08:34:45.906;0:32.181;0:23.949;0:35.098;;Mitch EVANS;;;;Panasonic Jaguar Racing;;225;
20;1;15;1:11.124;0;;23.367;0;17.288;0;30.469;0;118.8;35:57.030;08:35:57.030;0:23.367;0:17.288;0:30.469;;Mitch EVANS;;;;Panasonic Jaguar Racing;;225;
20;1;16;1:19.250;0;;27.143;0;18.839;0;33.268;0;106.7;37:16.280;08:37:16.280;0:27.143;0:18.839;0:33.268;;Mitch EVANS;;;;Panasonic Jaguar Racing;;225;
20;1;17;1:11.449;0;;23.537;0;17.758;0;30.154;0;118.3;38:27.729;08:38:27.729;0:23.537;0:17.758;0:30.154;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;18;7:38.163;0;B;25.415;0;18.034;0;6:54.714;0;18.4;46:05.892;08:46:05.892;0:25.415;0:18.034;6:54.714;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;19;1:43.195;0;;37.091;0;24.338;0;41.766;0;81.9;47:49.087;08:47:49.087;0:37.091;0:24.338;0:41.766;;Mitch EVANS;0:06:29.377;;;Panasonic Jaguar Racing;;;
20;1;20;1:10.397;0;;22.921;0;17.573;0;29.903;0;120.1;48:59.484;08:48:59.484;0:22.921;0:17.573;0:29.903;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;21;1:23.570;0;;28.554;0;22.867;0;32.149;0;101.1;50:23.054;08:50:23.054;0:28.554;0:22.867;0:32.149;;Mitch EVANS;;;;Panasonic Jaguar Racing;;250;
20;1;22;1:09.597;2;;22.848;2;16.974;2;29.775;2;121.5;51:32.651;08:51:32.651;0:22.848;0:16.974;0:29.775;;Mitch EVANS;;;;Panasonic Jaguar Racing;;250;
20;1;23;1:22.204;0;;29.013;0;20.296;0;32.895;0;102.8;52:54.855;08:52:54.855;0:29.013;0:20.296;0:32.895;;Mitch EVANS;;;;Panasonic Jaguar Racing;;250;
20;1;24;1:13.267;0;;24.434;0;18.096;0;30.737;0;115.4;54:08.122;08:54:08.122;0:24.434;0:18.096;0:30.737;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
20;1;25;1:13.669;0;;24.280;0;18.864;0;30.525;0;114.7;55:21.791;08:55:21.791;0:24.280;0:18.864;0:30.525;;Mitch EVANS;;;;Panasonic Jaguar Racing;;;
22;1;1;1:54.941;0;;50.834;0;19.960;0;44.147;0;73.5;1:54.941;08:01:54.941;0:50.834;0:19.960;0:44.147;;Oliver ROWLAND;0:00:18.143;;;Nissan e.dams;;;
22;1;2;7:08.461;0;B;32.309;0;24.521;0;6:11.631;0;19.7;9:03.402;08:09:03.402;0:32.309;0:24.521;6:11.631;;Oliver ROWLAND;;;;Nissan e.dams;;;
22;1;3;1:25.449;0;;32.583;0;19.843;0;33.023;0;98.9;10:28.851;08:10:28.851;0:32.583;0:19.843;0:33.023;;Oliver ROWLAND;0:05:42.036;;;Nissan e.dams;;;
22;1;4;1:14.077;0;;24.321;0;18.269;0;31.487;0;114.1;11:42.928;08:11:42.928;0:24.321;0:18.269;0:31.487;;Oliver ROWLAND;;;;Nissan e.dams;;;
22;1;5;1:12.425;0;;23.709;0;17.985;0;30.731;0;116.7;12:55.353;08:12:55.353;0:23.709;0:17.985;0:30.731;;Oliver ROWLAND;;;;Nissan e.dams;;;
22;1;6;23:29.448;0;B;47.477;0;47.478;0;21:54.493;0;6.0;36:24.801;08:36:24.801;0:47.477;0:47.478;21:54.493;;Oliver ROWLAND;;;;Nissan e.dams;;;
22;1;7;1:49.796;0;;36.825;0;23.199;0;49.772;0;77.0;38:14.597;08:38:14.597;0:36.825;0:23.199;0:49.772;;Oliver ROWLAND;0:21:02.428;;;Nissan e.dams;;;
22;1;8;1:12.026;0;;24.131;0;17.647;0;30.248;0;117.4;39:26.623;08:39:26.623;0:24.131;0:17.647;0:30.248;;Oliver ROWLAND;;;;Nissan e.dams;;;
22;1;9;1:10.794;0;;23.485;0;17.543;0;29.766;2;119.4;40:37.417;08:40:37.417;0:23.485;0:17.543;0:29.766;;Oliver ROWLAND;;;;Nissan e.dams;;;
22;1;10;1:18.514;0;;28.188;0;19.152;0;31.174;0;107.7;41:55.931;08:41:55.931;0:28.188;0:19.152;0:31.174;;Oliver ROWLAND;;;;Nissan e.dams;;;
22;1;11;1:13.203;0;;24.403;0;17.985;0;30.815;0;115.5;43:09.134;08:43:09.134;0:24.403;0:17.985;0:30.815;;Oliver ROWLAND;;;;Nissan e.dams;;;
22;1;12;1:13.219;0;;23.871;0;18.109;0;31.239;0;115.4;44:22.353;08:44:22.353;0:23.871;0:18.109;0:31.239;;Oliver ROWLAND;;;;Nissan e.dams;;;
22;1;13;4:37.980;0;B;24.305;0;17.887;0;3:55.788;0;30.4;49:00.333;08:49:00.333;0:24.305;0:17.887;3:55.788;;Oliver ROWLAND;;;;Nissan e.dams;;;
22;1;14;1:32.520;0;;34.548;0;23.388;0;34.584;0;91.4;50:32.853;08:50:32.853;0:34.548;0:23.388;0:34.584;;Oliver ROWLAND;0:03:32.308;;;Nissan e.dams;;250;
22;1;15;1:10.516;0;;23.296;0;16.763;2;30.457;0;119.9;51:43.369;08:51:43.369;0:23.296;0:16.763;0:30.457;;Oliver ROWLAND;;;;Nissan e.dams;;250;
22;1;16;1:31.318;0;;31.465;0;20.665;0;39.188;0;92.6;53:14.687;08:53:14.687;0:31.465;0:20.665;0:39.188;;Oliver ROWLAND;;;;Nissan e.dams;;225;
22;1;17;1:10.305;2;;23.183;2;17.031;0;30.091;0;120.2;54:24.992;08:54:24.992;0:23.183;0:17.031;0:30.091;;Oliver ROWLAND;;;;Nissan e.dams;;250;
22;1;18;1:11.333;0;;23.625;0;17.455;0;30.253;0;118.5;55:36.325;08:55:36.325;0:23.625;0:17.455;0:30.253;;Oliver ROWLAND;;;;Nissan e.dams;;;
23;1;1;1:50.386;0;;51.642;0;20.075;0;38.669;0;76.6;1:50.386;08:01:50.386;0:51.642;0:20.075;0:38.669;;Sébastien BUEMI;0:00:21.006;;;Nissan e.dams;;;
23;1;2;6:11.783;0;B;26.090;0;19.344;0;5:26.349;0;22.7;8:02.169;08:08:02.169;0:26.090;0:19.344;5:26.349;;Sébastien BUEMI;;;;Nissan e.dams;;;
23;1;3;1:22.543;0;;33.102;0;18.659;0;30.782;0;102.4;9:24.712;08:09:24.712;0:33.102;0:18.659;0:30.782;;Sébastien BUEMI;0:04:58.840;;;Nissan e.dams;;;
23;1;4;1:13.891;2;;24.925;2;18.269;2;30.697;2;114.4;10:38.603;08:10:38.603;0:24.925;0:18.269;0:30.697;;Sébastien BUEMI;;;;Nissan e.dams;;;
23;1;5;1:17.754;0;;26.019;0;18.480;0;33.255;0;108.7;11:56.357;08:11:56.357;0:26.019;0:18.480;0:33.255;;Sébastien BUEMI;;;;Nissan e.dams;;;
25;1;1;1:38.581;0;;41.952;0;20.196;0;36.433;0;85.7;1:38.581;08:01:38.581;0:41.952;0:20.196;0:36.433;;Jean-Eric VERGNE;0:00:10.803;;;DS TECHEETAH;;;
25;1;2;1:16.971;0;;25.389;0;19.318;0;32.264;0;109.8;2:55.552;08:02:55.552;0:25.389;0:19.318;0:32.264;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;3;1:14.715;0;;25.052;0;18.417;0;31.246;0;113.1;4:10.267;08:04:10.267;0:25.052;0:18.417;0:31.246;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;4;1:17.484;0;;25.111;0;19.784;0;32.589;0;109.1;5:27.751;08:05:27.751;0:25.111;0:19.784;0:32.589;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;5;1:41.850;0;;50.034;0;19.255;0;32.561;0;83.0;7:09.601;08:07:09.601;0:50.034;0:19.255;0:32.561;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;6;1:12.001;0;;23.892;0;17.832;0;30.277;0;117.4;8:21.602;08:08:21.602;0:23.892;0:17.832;0:30.277;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;7;1:11.605;0;;23.755;0;17.733;0;30.117;0;118.0;9:33.207;08:09:33.207;0:23.755;0:17.733;0:30.117;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;8;1:28.771;0;;28.677;0;26.329;0;33.765;0;95.2;11:01.978;08:11:01.978;0:28.677;0:26.329;0:33.765;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;9;1:11.687;0;;23.700;0;17.712;0;30.275;0;117.9;12:13.665;08:12:13.665;0:23.700;0:17.712;0:30.275;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;10;1:48.921;0;B;24.731;0;19.001;0;1:05.189;0;77.6;14:02.586;08:14:02.586;0:24.731;0:19.001;1:05.189;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;11;16:24.368;0;;15:27.327;0;21.011;0;36.030;0;8.6;30:26.954;08:30:26.954;15:27.327;0:21.011;0:36.030;;Jean-Eric VERGNE;0:15:14.744;;;DS TECHEETAH;;;
25;1;12;1:11.793;0;;23.582;0;17.604;0;30.607;0;117.7;31:38.747;08:31:38.747;0:23.582;0:17.604;0:30.607;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;13;1:15.517;0;;24.936;0;18.749;0;31.832;0;111.9;32:54.264;08:32:54.264;0:24.936;0:18.749;0:31.832;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;14;1:10.961;0;;23.285;0;17.487;0;30.189;0;119.1;34:05.225;08:34:05.225;0:23.285;0:17.487;0:30.189;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;15;1:17.554;0;;26.414;0;19.235;0;31.905;0;109.0;35:22.779;08:35:22.779;0:26.414;0:19.235;0:31.905;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;16;1:12.581;0;;24.015;0;18.100;0;30.466;0;116.5;36:35.360;08:36:35.360;0:24.015;0:18.100;0:30.466;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;17;1:13.334;0;;24.002;0;18.335;0;30.997;0;115.3;37:48.694;08:37:48.694;0:24.002;0:18.335;0:30.997;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;18;1:12.553;0;;23.851;0;18.081;0;30.621;0;116.5;39:01.247;08:39:01.247;0:23.851;0:18.081;0:30.621;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;19;1:21.004;0;;24.732;0;21.181;0;35.091;0;104.4;40:22.251;08:40:22.251;0:24.732;0:21.181;0:35.091;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;20;1:10.982;0;;23.324;0;17.477;0;30.181;0;119.1;41:33.233;08:41:33.233;0:23.324;0:17.477;0:30.181;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;21;1:28.218;0;B;25.726;0;18.672;0;43.820;0;95.8;43:01.451;08:43:01.451;0:25.726;0:18.672;0:43.820;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;22;4:23.527;0;;3:31.014;0;20.398;0;32.115;0;32.1;47:24.978;08:47:24.978;3:31.014;0:20.398;0:32.115;;Jean-Eric VERGNE;0:03:12.017;;;DS TECHEETAH;;225;
25;1;23;1:09.628;0;;23.075;0;17.172;0;29.381;2;121.4;48:34.606;08:48:34.606;0:23.075;0:17.172;0:29.381;;Jean-Eric VERGNE;;;;DS TECHEETAH;;225;
25;1;24;1:21.868;0;;27.706;0;22.380;0;31.782;0;103.2;49:56.474;08:49:56.474;0:27.706;0:22.380;0:31.782;;Jean-Eric VERGNE;;;;DS TECHEETAH;;250;
25;1;25;1:09.135;2;;22.927;2;16.818;2;29.390;0;122.3;51:05.609;08:51:05.609;0:22.927;0:16.818;0:29.390;;Jean-Eric VERGNE;;;;DS TECHEETAH;;250;
25;1;26;1:18.999;0;;27.105;0;20.140;0;31.754;0;107.0;52:24.608;08:52:24.608;0:27.105;0:20.140;0:31.754;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;27;1:12.684;0;;23.972;0;18.154;0;30.558;0;116.3;53:37.292;08:53:37.292;0:23.972;0:18.154;0:30.558;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;28;1:12.688;0;;24.041;0;18.056;0;30.591;0;116.3;54:49.980;08:54:49.980;0:24.041;0:18.056;0:30.591;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
25;1;29;1:12.656;0;;23.978;0;18.204;0;30.474;0;116.3;56:02.636;08:56:02.636;0:23.978;0:18.204;0:30.474;;Jean-Eric VERGNE;;;;DS TECHEETAH;;;
27;1;1;2:01.596;0;;1:02.347;0;24.933;0;34.316;0;69.5;2:01.596;08:02:01.596;1:02.347;0:24.933;0:34.316;;Alexander SIMS;0:00:31.422;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;2;1:17.425;0;;26.455;0;19.442;0;31.528;0;109.2;3:19.021;08:03:19.021;0:26.455;0:19.442;0:31.528;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;3;1:16.777;0;;26.775;0;18.535;0;31.467;0;110.1;4:35.798;08:04:35.798;0:26.775;0:18.535;0:31.467;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;4;1:35.543;0;;24.619;0;18.105;0;52.819;0;88.5;6:11.341;08:06:11.341;0:24.619;0:18.105;0:52.819;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;5;1:20.927;0;;29.148;0;18.882;0;32.897;0;104.4;7:32.268;08:07:32.268;0:29.148;0:18.882;0:32.897;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;6;1:13.819;0;;24.764;0;18.384;0;30.671;0;114.5;8:46.087;08:08:46.087;0:24.764;0:18.384;0:30.671;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;7;1:12.636;0;;24.137;0;17.948;0;30.551;0;116.4;9:58.723;08:09:58.723;0:24.137;0:17.948;0:30.551;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;8;1:12.869;0;;24.269;0;18.042;0;30.558;0;116.0;11:11.592;08:11:11.592;0:24.269;0:18.042;0:30.558;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;9;1:14.433;0;;24.485;0;18.361;0;31.587;0;113.6;12:26.025;08:12:26.025;0:24.485;0:18.361;0:31.587;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;10;16:33.434;0;B;25.375;0;41.216;0;15:26.843;0;8.5;28:59.459;08:28:59.459;0:25.375;0:41.216;15:26.843;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;11;1:32.167;0;;36.176;0;21.238;0;34.753;0;91.7;30:31.626;08:30:31.626;0:36.176;0:21.238;0:34.753;;Alexander SIMS;0:14:41.878;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;12;1:14.453;0;;24.358;0;18.695;0;31.400;0;113.5;31:46.079;08:31:46.079;0:24.358;0:18.695;0:31.400;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;13;1:12.497;0;;24.135;0;17.939;0;30.423;0;116.6;32:58.576;08:32:58.576;0:24.135;0:17.939;0:30.423;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;14;1:13.097;0;;24.133;0;18.225;0;30.739;0;115.6;34:11.673;08:34:11.673;0:24.133;0:18.225;0:30.739;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;15;1:13.202;0;;24.240;0;17.924;0;31.038;0;115.5;35:24.875;08:35:24.875;0:24.240;0:17.924;0:31.038;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;16;1:15.400;0;;24.426;0;18.000;0;32.974;0;112.1;36:40.275;08:36:40.275;0:24.426;0:18.000;0:32.974;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;17;1:18.725;0;;28.056;0;18.214;0;32.455;0;107.4;37:59.000;08:37:59.000;0:28.056;0:18.214;0:32.455;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;18;1:12.387;0;;24.023;0;17.809;0;30.555;0;116.8;39:11.387;08:39:11.387;0:24.023;0:17.809;0:30.555;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;19;1:11.495;0;;23.763;0;17.686;0;30.046;0;118.2;40:22.882;08:40:22.882;0:23.763;0:17.686;0:30.046;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;20;1:19.796;0;;26.858;0;19.234;0;33.704;0;105.9;41:42.678;08:41:42.678;0:26.858;0:19.234;0:33.704;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;250;
27;1;21;1:11.022;0;;23.407;0;17.590;0;30.025;0;119.0;42:53.700;08:42:53.700;0:23.407;0:17.590;0:30.025;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;22;4:37.431;0;B;24.227;0;18.109;0;3:55.095;0;30.5;47:31.131;08:47:31.131;0:24.227;0:18.109;3:55.095;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
27;1;23;1:26.966;0;;36.363;0;19.781;0;30.822;0;97.2;48:58.097;08:48:58.097;0:36.363;0:19.781;0:30.822;;Alexander SIMS;0:03:31.130;;;BMW i ANDRETTI MOTORSPORT;;225;
27;1;24;1:09.700;2;;23.132;0;17.148;0;29.420;2;121.3;50:07.797;08:50:07.797;0:23.132;0:17.148;0:29.420;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;225;
27;1;25;1:26.634;0;;26.841;0;22.927;0;36.866;0;97.6;51:34.431;08:51:34.431;0:26.841;0:22.927;0:36.866;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;250;
27;1;26;1:27.775;0;;23.022;2;16.656;3;48.097;0;96.3;53:02.206;08:53:02.206;0:23.022;0:16.656;0:48.097;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;250;
27;1;27;1:20.962;0;;25.654;0;22.291;0;33.017;0;104.4;54:23.168;08:54:23.168;0:25.654;0:22.291;0:33.017;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;250;
27;1;28;1:10.915;0;;23.371;0;17.540;0;30.004;0;119.2;55:34.083;08:55:34.083;0:23.371;0:17.540;0:30.004;;Alexander SIMS;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;1;2:38.046;0;;1:44.494;0;21.145;0;32.407;0;53.5;2:38.046;08:02:38.046;1:44.494;0:21.145;0:32.407;;Antonio Felix DA COSTA;0:01:16.077;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;2;1:17.624;0;;26.272;0;19.131;0;32.221;0;108.9;3:55.670;08:03:55.670;0:26.272;0:19.131;0:32.221;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;3;1:16.147;0;;25.814;0;19.069;0;31.264;0;111.0;5:11.817;08:05:11.817;0:25.814;0:19.069;0:31.264;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;4;1:41.908;0;;36.592;0;32.783;0;32.533;0;82.9;6:53.725;08:06:53.725;0:36.592;0:32.783;0:32.533;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;5;1:14.007;0;;24.850;0;18.444;0;30.713;0;114.2;8:07.732;08:08:07.732;0:24.850;0:18.444;0:30.713;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;6;1:14.253;0;;24.833;0;18.445;0;30.975;0;113.8;9:21.985;08:09:21.985;0:24.833;0:18.445;0:30.975;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;7;1:13.819;0;;24.783;0;18.367;0;30.669;0;114.5;10:35.804;08:10:35.804;0:24.783;0:18.367;0:30.669;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;8;1:14.018;0;;24.631;0;18.452;0;30.935;0;114.2;11:49.822;08:11:49.822;0:24.631;0:18.452;0:30.935;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;9;1:23.994;0;;24.554;0;18.541;0;40.899;0;100.6;13:13.816;08:13:13.816;0:24.554;0:18.541;0:40.899;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;10;15:47.135;0;B;54.474;0;47.613;0;14:05.048;0;8.9;29:00.951;08:29:00.951;0:54.474;0:47.613;14:05.048;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;11;1:31.456;0;;35.729;0;22.232;0;33.495;0;92.4;30:32.407;08:30:32.407;0:35.729;0:22.232;0:33.495;;Antonio Felix DA COSTA;0:13:20.253;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;12;1:14.991;0;;24.307;0;18.461;0;32.223;0;112.7;31:47.398;08:31:47.398;0:24.307;0:18.461;0:32.223;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;13;1:14.829;0;;24.568;0;19.216;0;31.045;0;113.0;33:02.227;08:33:02.227;0:24.568;0:19.216;0:31.045;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;14;1:12.043;0;;23.788;0;18.004;0;30.251;0;117.3;34:14.270;08:34:14.270;0:23.788;0:18.004;0:30.251;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;15;1:12.556;0;;23.876;0;18.143;0;30.537;0;116.5;35:26.826;08:35:26.826;0:23.876;0:18.143;0:30.537;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;16;1:27.807;0;;24.545;0;28.783;0;34.479;0;96.3;36:54.633;08:36:54.633;0:24.545;0:28.783;0:34.479;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;17;1:11.616;0;;23.690;0;17.841;0;30.085;0;118.0;38:06.249;08:38:06.249;0:23.690;0:17.841;0:30.085;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;18;1:33.038;0;;26.910;0;29.968;0;36.160;0;90.9;39:39.287;08:39:39.287;0:26.910;0:29.968;0:36.160;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;19;1:11.164;0;;23.541;0;17.679;0;29.944;0;118.8;40:50.451;08:40:50.451;0:23.541;0:17.679;0:29.944;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;20;5:08.285;0;B;26.558;0;19.204;0;4:22.523;0;27.4;45:58.736;08:45:58.736;0:26.558;0:19.204;4:22.523;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;21;1:28.978;0;;34.980;0;20.454;0;33.544;0;95.0;47:27.714;08:47:27.714;0:34.980;0:20.454;0:33.544;;Antonio Felix DA COSTA;0:03:55.394;;;BMW i ANDRETTI MOTORSPORT;;225;
28;1;22;1:10.085;0;;23.308;0;17.326;0;29.451;0;120.6;48:37.799;08:48:37.799;0:23.308;0:17.326;0:29.451;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;250;
28;1;23;1:28.359;0;;28.351;0;27.500;0;32.508;0;95.7;50:06.158;08:50:06.158;0:28.351;0:27.500;0:32.508;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;250;
28;1;24;1:09.475;2;;23.243;0;17.113;2;29.119;2;121.7;51:15.633;08:51:15.633;0:23.243;0:17.113;0:29.119;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;250;
28;1;25;1:30.469;0;;29.141;0;27.388;0;33.940;0;93.4;52:46.102;08:52:46.102;0:29.141;0:27.388;0:33.940;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;250;
28;1;26;1:13.497;0;;23.370;0;19.849;0;30.278;0;115.0;53:59.599;08:53:59.599;0:23.370;0:19.849;0:30.278;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
28;1;27;1:10.987;0;;23.223;2;17.638;0;30.126;0;119.1;55:10.586;08:55:10.586;0:23.223;0:17.638;0:30.126;;Antonio Felix DA COSTA;;;;BMW i ANDRETTI MOTORSPORT;;;
3;1;1;2:22.957;0;;1:21.089;0;24.796;0;37.072;0;59.1;2:22.957;08:02:22.957;1:21.089;0:24.796;0:37.072;;Nelson PIQUET;0:00:46.943;;;Panasonic Jaguar Racing;;;
3;1;2;1:19.856;0;;27.818;0;19.198;0;32.840;0;105.9;3:42.813;08:03:42.813;0:27.818;0:19.198;0:32.840;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;3;1:18.065;0;;26.860;0;19.560;0;31.645;0;108.3;5:00.878;08:05:00.878;0:26.860;0:19.560;0:31.645;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;4;1:47.156;0;;28.108;0;46.081;0;32.967;0;78.9;6:48.034;08:06:48.034;0:28.108;0:46.081;0:32.967;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
3;1;5;1:15.338;0;;25.709;0;18.607;0;31.022;0;112.2;8:03.372;08:08:03.372;0:25.709;0:18.607;0:31.022;;Nelson PIQUET;;;;Panasonic Jaguar Racing;;;
