NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
8;1;2;1:11.486;0;;23.518;0;17.884;0;30.084;0;118.2;3:47.108;10:18:47.108;0:23.518;0:17.884;0:30.084;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;3;1:11.140;0;;23.294;0;17.764;0;30.082;0;118.8;4:58.248;10:19:58.248;0:23.294;0:17.764;0:30.082;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;4;1:27.189;0;;28.625;0;24.277;0;34.287;0;96.9;6:25.437;10:21:25.437;0:28.625;0:24.277;0:34.287;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;5;1:11.861;0;;23.409;0;18.105;0;30.347;0;117.6;7:37.298;10:22:37.298;0:23.409;0:18.105;0:30.347;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;6;8:28.733;0;B;28.365;0;20.792;0;7:39.576;0;16.6;16:06.031;10:31:06.031;0:28.365;0:20.792;7:39.576;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;7;1:32.735;0;;34.960;0;20.802;0;36.973;0;91.2;17:38.766;10:32:38.766;0:34.960;0:20.802;0:36.973;;Tom DILLMANN;0:07:08.973;;;NIO Formula E Team;;225;
8;1;8;1:10.441;2;;23.109;2;17.522;2;29.810;2;120.0;18:49.207;10:33:49.207;0:23.109;0:17.522;0:29.810;;Tom DILLMANN;;;;NIO Formula E Team;;225;
8;1;9;1:24.551;0;;25.790;0;23.389;0;35.372;0;100.0;20:13.758;10:35:13.758;0:25.790;0:23.389;0:35.372;;Tom DILLMANN;;;;NIO Formula E Team;;225;
8;1;10;1:11.446;0;;23.349;0;17.928;0;30.169;0;118.3;21:25.204;10:36:25.204;0:23.349;0:17.928;0:30.169;;Tom DILLMANN;;;;NIO Formula E Team;;;
94;1;1;1:53.109;0;;55.416;0;25.796;0;31.897;0;74.7;1:53.109;10:16:53.109;0:55.416;0:25.796;0:31.897;;Pascal WEHRLEIN;0:00:19.578;;;MAHINDRA RACING;;;
94;1;2;1:11.419;0;;23.874;0;17.640;0;29.905;0;118.4;3:04.528;10:18:04.528;0:23.874;0:17.640;0:29.905;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;3;1:32.440;0;;28.377;0;26.135;0;37.928;0;91.4;4:36.968;10:19:36.968;0:28.377;0:26.135;0:37.928;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;4;1:10.398;0;;23.066;0;17.509;0;29.823;0;120.1;5:47.366;10:20:47.366;0:23.066;0:17.509;0:29.823;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;5;1:12.425;0;;23.766;0;18.058;0;30.601;0;116.7;6:59.791;10:21:59.791;0:23.766;0:18.058;0:30.601;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;6;1:12.086;0;;23.510;0;18.036;0;30.540;0;117.3;8:11.877;10:23:11.877;0:23.510;0:18.036;0:30.540;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;7;5:56.911;0;B;23.863;0;17.976;0;5:15.072;0;23.7;14:08.788;10:29:08.788;0:23.863;0:17.976;5:15.072;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;8;1:39.313;0;;43.398;0;19.186;0;36.729;0;85.1;15:48.101;10:30:48.101;0:43.398;0:19.186;0:36.729;;Pascal WEHRLEIN;0:04:51.617;;;MAHINDRA RACING;;225;
94;1;9;1:09.068;0;;22.736;0;16.998;0;29.334;0;122.4;16:57.169;10:31:57.169;0:22.736;0:16.998;0:29.334;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;10;6:53.359;0;B;29.750;0;23.414;0;6:00.195;0;20.4;23:50.528;10:38:50.528;0:29.750;0:23.414;6:00.195;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;11;1:43.805;0;;45.232;0;23.225;0;35.348;0;81.4;25:34.333;10:40:34.333;0:45.232;0:23.225;0:35.348;;Pascal WEHRLEIN;0:05:29.300;;;MAHINDRA RACING;;250;
94;1;12;1:08.442;2;;22.688;2;16.821;2;28.933;2;123.5;26:42.775;10:41:42.775;0:22.688;0:16.821;0:28.933;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;250;
94;1;13;1:17.006;0;;27.501;0;18.829;0;30.676;0;109.8;27:59.781;10:42:59.781;0:27.501;0:18.829;0:30.676;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;250;
94;1;14;1:11.695;0;;23.488;0;17.794;0;30.413;0;117.9;29:11.476;10:44:11.476;0:23.488;0:17.794;0:30.413;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;15;1:10.675;0;;23.113;0;17.455;0;30.107;0;119.6;30:22.151;10:45:22.151;0:23.113;0:17.455;0:30.107;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
